
1	37	1.085116e+03	9.190566e+02	1235	954	1	1.539035e+02	9.083229e+00
1	7	1.359626e+03	5.436223e+02	969	646	0	4.038195e+02	5.349949e+00
1	29	8.511473e+02	1.540694e+02	1231	780	0	7.321729e+02	2.033187e+00
1	39	7.531076e+02	2.535286e+02	547	318	0	2.159558e+02	4.716517e+00
1	28	7.428488e+02	4.941732e+02	1192	829	0	5.602194e+02	6.783161e+00
1	44	1.224921e+03	2.103780e+02	597	973	0	9.878652e+02	3.883267e+00
1	25	1.357726e+03	4.804333e+02	708	877	0	7.611890e+02	2.016532e+00
1	3	1.169324e+03	7.642192e+02	564	435	0	6.890590e+02	2.616615e+00
1	9	8.023626e+02	5.573484e+02	963	662	1	1.917194e+02	3.149989e+00
1	36	9.504891e+02	4.060481e+02	1319	209	0	4.178855e+02	5.283386e+00
1	43	9.971138e+02	2.889130e+02	550	357	0	4.522683e+02	7.283303e+00
1	24	1.406021e+03	2.728632e+02	1150	201	0	2.659156e+02	1.866564e+00
1	27	9.387189e+02	6.915026e+02	1176	943	0	3.457647e+02	3.583194e+00
1	5	5.344543e+02	6.124382e+02	682	195	0	4.427464e+02	1.799883e+00
1	42	1.415579e+03	7.643331e+02	1220	946	0	2.669343e+02	1.899964e+00
1	2	8.531124e+02	1.564804e+02	557	626	0	5.550957e+02	3.083283e+00
1	8	9.635718e+02	2.490380e+02	591	384	0	3.962631e+02	2.333311e+00
1	18	4.887951e+02	2.397560e+02	1172	721	0	8.356822e+02	2.049936e+00
1	30	1.011738e+03	5.938469e+02	1090	440	1	1.726088e+02	5.199898e+00
1	23	4.999539e+02	2.609044e+02	581	930	0	6.739861e+02	1.999965e+00
1	35	5.032042e+02	9.570122e+02	762	916	0	2.620253e+02	2.066629e+00
1	4	1.177287e+03	6.622546e+02	1362	331	0	3.792737e+02	1.999963e+00
1	38	1.186644e+03	8.485198e+02	552	724	0	6.467447e+02	4.466628e+00
1	10	1.348442e+03	5.614683e+02	824	716	0	5.467349e+02	2.149840e+00
1	34	9.504891e+02	4.060481e+02	593	874	0	5.888781e+02	6.516538e+00
1	41	5.032042e+02	9.570122e+02	535	359	0	5.988569e+02	8.549897e+00
1	17	1.357726e+03	4.804333e+02	1093	827	0	4.361058e+02	6.049923e+00
1	18	1.406021e+03	2.728632e+02	1197	869	0	6.317190e+02	2.333306e+00
1	22	4.999539e+02	2.609044e+02	1080	268	0	5.800895e+02	2.116656e+00
1	45	7.531076e+02	2.535286e+02	1307	177	0	5.591542e+02	3.483268e+00
1	20	8.511473e+02	1.540694e+02	958	253	1	1.456186e+02	2.916636e+00
1	47	1.186644e+03	8.485198e+02	548	273	0	8.597033e+02	3.633316e+00
1	48	1.224921e+03	2.103780e+02	534	458	0	7.339543e+02	3.966590e+00
1	14	1.348442e+03	5.614683e+02	1372	227	0	3.352969e+02	2.966653e+00
1	31	4.887951e+02	2.397560e+02	535	260	1	5.044518e+01	3.383324e+00
1	21	1.011738e+03	5.938469e+02	802	230	0	4.199698e+02	8.899920e+00
1	26	9.387189e+02	6.915026e+02	1042	218	0	4.846357e+02	6.433292e+00
1	46	9.971138e+02	2.889130e+02	529	570	0	5.460224e+02	6.349956e+00
1	40	1.085116e+03	9.190566e+02	746	791	0	3.624887e+02	4.666570e+00
1	32	7.428488e+02	4.941732e+02	709	575	1	8.762829e+01	5.383283e+00
1	13	8.023626e+02	5.573484e+02	535	289	0	3.788056e+02	4.883318e+00
1	15	1.169324e+03	7.642192e+02	961	644	0	2.405234e+02	3.316589e+00
1	16	1.177287e+03	6.622546e+02	1375	631	0	2.001683e+02	2.283295e+00
1	6	1.359626e+03	5.436223e+02	1380	439	1	1.065876e+02	2.733315e+00
1	1	8.531124e+02	1.564804e+02	741	541	0	4.005303e+02	4.649898e+00
1	33	1.415579e+03	7.643331e+02	560	827	0	8.578707e+02	1.116649e+01
1	12	5.344543e+02	6.124382e+02	707	189	0	4.572438e+02	3.716592e+00
1	11	9.635718e+02	2.490380e+02	960	754	0	5.049746e+02	2.049958e+00
