
1	5	4.921364e+02	3.625809e+02	1125	646	0	6.934283e+02	3.356844e+00
1	27	4.827627e+02	3.926963e+02	833	224	0	3.887475e+02	2.916561e+00
1	35	1.269048e+03	6.483356e+02	1121	83	0	5.843994e+02	1.766492e+00
1	43	5.178303e+02	4.466641e+02	588	548	1	1.232589e+02	5.383268e+00
1	3	4.655450e+02	5.255587e+02	1221	438	0	7.605122e+02	4.733188e+00
1	8	4.695059e+02	5.241019e+02	841	550	0	3.723958e+02	1.466609e+00
1	29	1.078158e+03	2.464261e+02	1106	797	0	5.512774e+02	2.333253e+00
1	28	5.797444e+02	7.767424e+02	815	881	0	2.573225e+02	2.149914e+00
1	42	6.853369e+02	8.059018e+02	1364	438	0	7.719685e+02	3.283235e+00
1	24	9.511266e+02	6.300339e+02	1080	772	1	1.917361e+02	2.583289e+00
1	2	1.356721e+03	5.713670e+02	1100	291	0	3.801464e+02	2.116589e+00
1	9	7.577571e+02	5.588535e+02	724	503	1	6.526222e+01	4.283267e+00
1	44	1.229107e+03	7.502853e+02	1213	661	1	9.072649e+01	4.399907e+00
1	37	4.826440e+02	8.554572e+02	1100	332	0	8.094046e+02	1.633302e+00
1	23	1.125774e+03	4.184171e+02	1480	737	0	4.764151e+02	2.299942e+00
1	25	1.376093e+03	5.225093e+02	550	630	0	8.330574e+02	4.866564e+00
1	4	8.917551e+02	8.558983e+02	1166	264	0	6.523449e+02	2.066637e+00
1	10	1.192417e+03	6.434300e+02	445	96	0	9.264515e+02	3.299935e+00
1	39	7.756365e+02	4.628696e+02	1004	500	0	2.313624e+02	4.499931e+00
1	7	4.809168e+02	3.980941e+02	1144	258	0	6.777210e+02	2.216604e+00
1	18	9.346347e+02	5.644337e+02	709	754	0	2.946971e+02	1.799898e+00
1	30	4.540936e+02	1.192702e+02	903	910	0	9.092692e+02	2.916518e+00
1	38	1.241721e+03	7.578504e+02	1133	40	0	7.260367e+02	1.866595e+00
1	36	9.249272e+02	9.296449e+02	1086	321	0	6.295975e+02	1.466598e+00
1	12	1.356721e+03	5.713670e+02	1145	376	0	2.880868e+02	5.116577e+00
1	33	7.756365e+02	4.628696e+02	1157	137	0	5.016265e+02	2.183243e+00
1	11	4.655450e+02	5.255587e+02	947	581	0	4.846366e+02	2.066504e+00
1	16	8.917551e+02	8.558983e+02	764	295	0	5.752637e+02	2.200006e+00
1	21	4.827627e+02	3.926963e+02	773	582	0	3.465163e+02	2.133283e+00
1	40	1.269048e+03	6.483356e+02	1156	81	0	5.784890e+02	1.749910e+00
1	18	1.078158e+03	2.464261e+02	789	816	0	6.387696e+02	2.116616e+00
1	48	4.826440e+02	8.554572e+02	1153	474	0	7.712890e+02	1.783187e+00
1	32	5.797444e+02	7.767424e+02	524	593	1	1.920122e+02	1.533286e+00
1	13	4.921364e+02	3.625809e+02	753	293	0	2.699839e+02	3.233256e+00
1	6	4.695059e+02	5.241019e+02	754	383	0	3.175636e+02	4.716573e+00
1	20	9.346347e+02	5.644337e+02	1380	797	0	5.024315e+02	4.616580e+00
1	41	1.241721e+03	7.578504e+02	1148	835	1	1.213903e+02	1.949924e+00
1	34	9.249272e+02	9.296449e+02	1385	65	0	9.794273e+02	2.249959e+00
1	26	1.376093e+03	5.225093e+02	875	907	0	6.316073e+02	2.149970e+00
1	22	9.511266e+02	6.300339e+02	911	904	0	2.768891e+02	2.399959e+00
1	1	7.577571e+02	5.588535e+02	1134	268	0	4.755571e+02	3.016588e+00
1	17	4.540936e+02	1.192702e+02	519	358	0	2.473959e+02	1.966538e+00
1	46	1.229107e+03	7.502853e+02	1141	42	0	7.137443e+02	1.866598e+00
1	15	1.192417e+03	6.434300e+02	1139	359	0	2.894026e+02	2.333285e+00
1	47	6.853369e+02	8.059018e+02	1156	138	0	8.170781e+02	1.733293e+00
1	14	4.809168e+02	3.980941e+02	1156	374	0	6.755131e+02	2.299928e+00
1	31	1.125774e+03	4.184171e+02	731	285	0	4.167090e+02	1.733261e+00
1	45	5.178303e+02	4.466641e+02	775	483	0	2.597240e+02	1.933261e+00
