
1	8	8.450962e+02	8.995262e+02	963	711	0	2.223588e+02	1.280782e+01
1	2	1.093714e+03	8.509561e+02	850	189	0	7.053951e+02	1.816636e+00
1	18	1.220170e+03	4.116025e+02	607	408	0	6.131808e+02	2.883140e+00
1	35	6.294309e+02	4.313854e+02	594	641	0	2.125879e+02	2.549994e+00
1	38	7.673017e+02	2.985937e+02	1337	330	0	5.705633e+02	1.716575e+00
1	9	1.190829e+03	9.202166e+02	1190	874	1	4.622403e+01	2.166624e+00
1	7	9.787128e+02	5.252961e+02	961	234	0	2.918341e+02	2.283267e+00
1	28	7.404217e+02	5.859834e+02	604	754	0	2.164265e+02	3.183295e+00
1	25	1.241136e+03	8.116734e+02	837	644	0	4.375391e+02	4.516596e+00
1	30	8.930427e+02	2.128179e+02	469	522	0	5.247912e+02	4.499948e+00
1	5	1.125554e+03	2.417045e+02	1338	956	0	7.452190e+02	2.716640e+00
1	29	7.630514e+02	1.665679e+02	1343	856	0	9.009201e+02	2.683320e+00
1	44	5.834103e+02	1.126660e+02	690	127	1	1.075492e+02	2.633298e+00
1	3	1.095241e+03	3.954216e+02	617	838	0	6.516061e+02	1.983293e+00
1	10	1.406963e+03	7.377372e+02	1456	749	1	5.031402e+01	2.533282e+00
1	23	8.748247e+02	4.689435e+02	1443	970	0	7.575493e+02	3.249959e+00
1	43	1.185035e+03	5.339447e+02	968	533	0	2.170372e+02	3.633302e+00
1	37	1.228457e+03	6.476866e+02	378	15	0	1.059985e+03	1.699876e+00
1	42	1.374675e+03	9.600239e+02	569	464	0	9.461249e+02	1.799959e+00
1	4	9.891743e+02	6.311293e+02	953	954	0	3.248909e+02	4.133279e+00
1	36	1.438424e+03	8.872573e+02	468	545	0	1.029011e+03	2.116648e+00
1	24	9.391357e+02	9.556190e+02	1212	442	0	5.816007e+02	5.383295e+00
1	39	5.932981e+02	1.908649e+02	698	80	1	1.524910e+02	2.683267e+00
1	27	9.418457e+02	6.771006e+02	1096	451	0	2.736513e+02	2.399964e+00
1	15	9.891743e+02	6.311293e+02	972	565	1	6.832305e+01	4.116533e+00
1	13	1.095241e+03	3.954216e+02	555	812	0	6.822011e+02	2.266562e+00
1	31	7.630514e+02	1.665679e+02	530	255	0	2.492653e+02	4.483250e+00
1	21	8.930427e+02	2.128179e+02	1341	247	0	4.492595e+02	2.199982e+00
1	11	1.093714e+03	8.509561e+02	958	84	0	7.788709e+02	1.883223e+00
1	33	1.438424e+03	8.872573e+02	668	232	0	1.011393e+03	4.299922e+00
1	12	8.450962e+02	8.995262e+02	960	542	0	3.755368e+02	2.033146e+00
1	34	7.673017e+02	2.985937e+02	960	540	0	3.088845e+02	1.016845e+00
1	17	8.748247e+02	4.689435e+02	1447	897	0	7.145747e+02	2.883188e+00
1	16	1.125554e+03	2.417045e+02	1381	281	0	2.584507e+02	1.866575e+00
1	14	9.787128e+02	5.252961e+02	392	874	0	6.825147e+02	1.833242e+00
1	45	1.185035e+03	5.339447e+02	517	536	0	6.680383e+02	2.699918e+00
1	41	5.932981e+02	1.908649e+02	959	519	0	4.913354e+02	1.599952e+00
1	40	6.294309e+02	4.313854e+02	735	356	1	1.297220e+02	2.149944e+00
1	22	9.391357e+02	9.556190e+02	721	755	0	2.963632e+02	2.149919e+00
1	26	1.220170e+03	4.116025e+02	393	178	0	8.595235e+02	2.799918e+00
1	32	1.241136e+03	8.116734e+02	1495	702	0	2.765413e+02	3.866604e+00
1	20	9.418457e+02	6.771006e+02	965	160	0	5.176187e+02	1.699891e+00
1	47	5.834103e+02	1.126660e+02	205	421	0	4.881232e+02	2.699915e+00
1	1	1.190829e+03	9.202166e+02	1571	175	0	8.365869e+02	2.749920e+00
1	46	1.374675e+03	9.600239e+02	1176	554	0	4.520258e+02	3.099924e+00
1	6	1.406963e+03	7.377372e+02	531	403	0	9.377418e+02	3.116603e+00
1	18	7.404217e+02	5.859834e+02	1452	713	0	7.228257e+02	1.816589e+00
1	48	1.228457e+03	6.476866e+02	456	730	0	7.768299e+02	3.849916e+00
